country,1751,1752,1753,1754,1755,1756,1757,1758,1759,1760,1761,1762,1763,1764,1765,1766,1767,1768,1769,1770,1771,1772,1773,1774,1775,1776,1777,1778,1779,1780,1781,1782,1783,1784,1785,1786,1787,1788,1789,1790,1791,1792,1793,1794,1795,1796,1797,1798,1799,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Kuwait,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.82798,45.78083,2.26268,7.05783,2.52874,0.71706,0.0,0.0,7.4377699999999995,9.4869,5.18107,10.530999999999999,16.752489999999998,16.00875,29.785490000000003,33.87422,42.63324,44.60543,58.72739,73.45151,65.88056999999999,43.42436,35.10803,38.665409999999994,33.378029999999995,33.58955,31.88012,26.15439,19.55646,16.00698,16.56054,14.58049,16.83156,13.42985,17.82291,17.35906,13.936589999999999,13.62224,17.10899,16.80228,19.37106,16.40675,16.43427,17.46556,23.46395,5.07679,11.043619999999999,18.57166,22.994,33.48542,30.61775,32.56662,29.293940000000003,29.1489,27.7565,28.962659999999996,28.509729999999998,28.58645,29.325290000000003,31.60462,30.86938,29.634159999999998,30.57848,30.298029999999997,29.29165,28.100109999999997,29.576040000000003,27.256490000000003
Kyrgyz Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5053,1.91241,1.37028,0.98611,1.2227700000000001,1.18485,1.2360200000000001,0.95457,0.9353799999999999,0.7790699999999999,0.9859600000000001,1.0765799999999999,1.15687,1.05367,1.02762,1.0848,1.44494,1.26213,1.16819,1.3785100000000001,1.79171,1.71282
Lao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013580000000000002,0.030330000000000003,0.029639999999999996,0.03622,0.037160000000000006,0.03805,0.0524,0.05946,0.06455,0.0741,0.07546,0.09627000000000001,0.12785,0.06602000000000001,0.12184,0.21295,0.1528,0.17184000000000002,0.17729,0.09819,0.08301,0.07227,0.07377,0.07301,0.06985,0.05749,0.04531,0.046439999999999995,0.051579999999999994,0.05122,0.0548,0.05521,0.05366,0.052129999999999996,0.05686,0.05006,0.05368,0.05708,0.05554,0.05798,0.07171,0.09598,0.12007999999999999,0.13275,0.17649,0.17569,0.16087,0.20924,0.19717,0.24622,0.24444000000000002,0.26564,0.1531,0.15648,0.20439000000000002,0.2618,0.25511999999999996,0.33364,0.33045
Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0069099999999999995,0.01141,0.022609999999999998,0.0224,0.01554,0.015390000000000001,0.02179,0.02159,0.02995,0.03392,0.04411,0.04579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.41581,4.6779,4.320819999999999,3.7949,3.7214,3.47295,3.3392,2.8313200000000003,2.67793,2.9784900000000003,2.98337,3.22264,3.2801099999999996,3.3694599999999997,3.64315,3.8298300000000003,3.68511,3.4150300000000002,3.8622,3.53756,3.46671,3.5193
Lebanon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0038299999999999996,0.01125,0.014669999999999999,,0.04919,0.05501,0.0572,0.055979999999999995,0.05156,0.01892,0.01852,0.28997,0.029560000000000003,0.052070000000000005,0.056620000000000004,0.05541,0.062360000000000006,0.0743,0.0831,1.13466,1.07445,0.84511,0.87141,0.8832899999999999,1.06019,1.1921,1.26319,1.17282,1.40399,1.43016,1.43945,1.4836,1.52579,1.6005200000000002,1.5859299999999998,1.6989299999999998,1.64211,1.67333,1.93385,1.7189,2.2683299999999997,2.3698599999999996,2.8914400000000002,2.85177,2.49693,2.3580200000000002,2.13847,2.19307,2.36548,2.37145,2.42785,2.32207,2.76041,2.64357,3.0096700000000003,2.89796,2.9817099999999996,2.8703,3.00828,3.03858,3.0799,3.6707400000000003,4.027080000000001,4.2698599999999995,4.47605,4.47979,5.05893,5.34582,5.22356,4.712269999999999,4.81268,4.54217,4.91139,4.3478699999999995,4.06502,3.5636,3.3001,4.19276,4.99266,4.62354,4.453469999999999,4.59724,4.27074
Lesotho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.73682,0.74454,0.75371,1.0560200000000002,1.0610899999999999,1.1233899999999999,1.08217,1.08004,1.1019
Liberia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05125,0.04665,0.057420000000000006,0.060239999999999995,0.10357000000000001,0.05807999999999999,0.04628,0.08022,0.1503,0.13042,0.14728,0.14092000000000002,0.21619000000000002,0.29723,0.39539,0.44481000000000004,0.47715,0.46561,0.65532,0.9197799999999999,1.02273,1.04639,1.00644,0.9626,1.08894,0.91179,0.88165,0.85483,0.8489200000000001,1.0633700000000001,1.0791600000000001,0.98872,0.2953,0.33752,0.32365,0.32871999999999996,0.33063000000000003,0.34894000000000003,0.37673,0.31227,0.22666999999999998,0.13665,0.14098,0.159,0.15617,0.15866,0.15516,0.14882,0.14764000000000002,0.14443,0.14707,0.16507,0.16000999999999999,0.16783,0.19343,0.22315,0.22099000000000002,0.1905,0.15374000000000002,0.13529000000000002,0.20103,0.2193,0.24589,0.22289
Libya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12844,0.14905,0.14319,0.21204,0.24999000000000002,0.34792,0.2605,0.239,0.2618,0.31169,0.48307,0.80556,0.6826399999999999,0.91891,0.40166,0.59145,1.4711100000000001,9.94041,15.525739999999999,17.55229,15.2909,9.80213,6.60318,6.05454,3.71716,4.41668,6.5615,7.07805,7.192080000000001,8.479989999999999,8.429889999999999,8.68117,8.91564,8.48724,7.70597,8.1799,8.59704,7.98738,8.69115,8.68993,8.36134,9.52604,8.10497,8.300130000000001,9.22128,9.433119999999999,8.883410000000001,8.88389,8.82274,8.50572,8.82649,8.86017,8.6671,8.7647,8.8291,8.980939999999999,9.01715,8.301160000000001,9.05675,9.44737,9.790339999999999,6.263240000000001,8.33832,8.14498
Liechtenstein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.76752,1.75483,1.4350100000000001,1.52642,1.3129899999999999,1.30294,1.39224
Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.00053,4.7616,4.75286,4.466,4.36682,4.291440000000001,4.56902,3.8948699999999996,3.4885300000000004,3.72505,3.8283199999999997,3.7646,3.9221,4.15771,4.28282,4.64581,4.66105,3.9458599999999997,4.31264,4.4899,4.58501,4.2644400000000005
Luxembourg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08957999999999999,0.12714,0.15158,0.17569,0.19949,25.08437,30.298040000000004,31.41468,28.724790000000002,28.963390000000004,32.40682,33.806490000000004,35.15015,32.53508,33.39995,36.61002,36.51166,36.014520000000005,35.31743,37.589490000000005,36.95941,34.95467,33.986470000000004,36.53226,39.08186,40.46931,38.57123,39.09887,40.692409999999995,41.03192,33.45726,33.20498,30.4397,32.81009,33.41318,30.28663,25.84304,24.2638,22.69453,24.40802,24.98519,24.43702,23.35891,23.86508,25.57002,26.1996,27.474729999999997,27.00818,27.185340000000004,25.32028,20.37496,20.37923,18.90196,17.27293,17.82048,18.89215,19.991,21.22016,22.13995,24.93807,25.21876,24.3764,23.210910000000002,22.54822,20.939420000000002,21.5933,21.03474,20.02458,18.64675
"Macao, China",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11825999999999999,0.12125,0.14498,0.16924,0.1717,0.21556999999999998,0.2994,0.39779000000000003,0.52663,0.5635,0.64971,0.6379600000000001,0.69319,0.72605,0.71129,0.68757,0.81807,0.89543,0.9084399999999999,0.8846,1.0683200000000002,1.19655,1.02881,1.2637,1.7088900000000002,1.7045599999999999,2.1442799999999997,2.12217,1.85497,2.51036,2.13274,2.47562,2.83396,3.01147,2.87045,2.95676,2.87434,2.95728,2.87278,3.0853900000000003,3.27562,3.11952,3.49266,3.6396900000000003,3.7383699999999997,3.6024800000000003,3.78631,3.85006,3.4340599999999997,3.40836,3.7659800000000003,3.9239599999999997,3.4012300000000004,3.13103,4.5176099999999995,5.07731,3.7103800000000002,4.31268,4.07581,3.8147599999999997
"Macedonia, FYR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.45076,5.26229,5.351459999999999,5.54821,5.99533,5.399430000000001,6.3623,5.86304,5.99554,5.93462,5.38964,5.55956,5.489809999999999,5.52093,5.34241,4.62751,4.574269999999999,4.22422,4.170780000000001,4.54365,4.33067,4.00185
Madagascar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00101,0.002,0.00099,,,,,,,,,,0.00186,,0.0009199999999999999,0.00091,0.0009,0.07453,0.05894,0.07237,0.058179999999999996,0.06518,0.06698,0.06865,0.06633,0.07687999999999999,0.0751,0.07837999999999999,0.06809,0.07397999999999999,0.08421000000000001,0.08603999999999999,0.0966,0.09788999999999999,0.13888,0.14649,0.13291,0.14775,0.15187,0.18512,0.15020999999999998,0.16141,0.22361,0.1274,0.10545999999999998,0.12327,0.13317,0.18487,0.11427999999999999,0.11015,0.06898,0.08946,0.1058,0.1111,0.12183,0.11865,0.08311,0.08225,0.0869,0.08192,0.08148999999999999,0.09729,0.09402999999999999,0.09825,0.11515,0.11750999999999999,0.12564,0.11900000000000001,0.10727,0.07382999999999999,0.09866,0.10176,0.09522,0.0894,0.0937,0.09476,0.08641,0.09289,0.10672000000000001,0.11957000000000001,0.13419
Malawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08326,0.08582000000000001,0.10317,0.08603,0.08893,0.08503,0.09876,0.10622999999999999,0.11242,0.11447,0.10697999999999999,0.10945999999999999,0.10687999999999999,0.11337,0.11555,0.10657,0.11542000000000001,0.09562000000000001,0.09162000000000001,0.08644,0.08086,0.07735,0.07269,0.06738,0.06295,0.06224,0.06508,0.06872,0.06777999999999999,0.07146,0.07389,0.07428,0.07109,0.07397000000000001,0.07324,0.08828,0.07993,0.07753,0.07496,0.07915,0.07861,0.07191,0.0727,0.06954,0.07885,0.07011,0.08068,0.07802,0.07193,0.07859
Malaysia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.33845,1.4913100000000001,1.5629600000000001,1.49142,1.58394,1.57933,1.8962400000000001,1.75374,1.7613900000000002,2.0198099999999997,2.02368,2.17361,2.10189,2.5436099999999997,2.26265,2.29848,2.46467,2.44013,2.48345,2.81682,3.10732,3.66572,3.92046,4.65537,4.6522,5.8440900000000005,5.8964300000000005,5.72308,5.1067,4.71316,5.367999999999999,5.669,5.48032,6.36293,6.4666,6.76346,6.384930000000001,6.9134199999999995,7.5012,7.18646,7.768860000000001,7.7130600000000005,7.535239999999999,8.026
Maldives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03073,0.02972,0.028710000000000003,0.02775,0.05375,0.07825,0.1014,0.14785,0.19136,0.27798,0.29094000000000003,0.28062,0.29124,0.32082,0.34819,0.41097,0.39726,0.45433,0.5756899999999999,0.64074,0.67048,0.97859,0.81733,0.7975399999999999,0.98136,1.11553,1.2449700000000001,1.11238,1.53119,1.60851,1.6193600000000001,2.04724,1.71528,2.22506,1.9717900000000002,2.44706,2.47532,2.62699,2.70472,2.70115,2.81537,3.1263,2.98671
Mali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00916,0.02299,0.02205,0.025889999999999996,0.03234,0.03198,0.03556,0.03383,0.0392,0.03425,0.02752,0.0339,0.037610000000000005,0.03996,0.04278,0.04779,0.0526,0.05169,0.06172999999999999,0.05797000000000001,0.06167,0.05534,0.05474,0.04964,0.055420000000000004,0.056720000000000007,0.05197,0.04792,0.04451,0.04701,0.05022,0.049710000000000004,0.05031,0.0499,0.04979,0.04923,0.04868,0.04925,0.051570000000000005,0.07302,0.07411000000000001,0.07435,0.07284,0.07225,0.06976,0.07025,0.06974,0.0708,0.07328,0.07528,0.0549,0.06358,0.06682,0.06167,0.06188
Malta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7874,0.8207399999999999,0.77269,0.73683,0.98172,1.08628,0.94575,0.9923700000000001,1.05122,1.23969,1.0902,0.9410700000000001,1.0634,1.32981,1.62227,1.5446799999999998,1.3568799999999999,1.7082,2.0951400000000002,2.1441,2.18015,2.16716,2.7543599999999997,2.6413599999999997,2.43015,2.16951,2.46556,2.57822,2.97815,2.8589700000000002,3.19789,3.53853,4.01485,3.01527,4.07661,3.5436900000000002,4.34238,5.37015,5.76936,6.16135,6.1230199999999995,5.77905,5.63415,7.2964899999999995,6.605410000000001,5.71084,5.98404,6.65982,5.6174800000000005,6.10058,5.33171,6.38544,5.8775699999999995,6.57045,6.51999,6.79604,6.43674,6.75886,6.2977,5.85628,6.13092,6.08344,6.41408,5.32297
Marshall Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00801,1.0591,1.11406,1.24567,1.30525,1.2939100000000001,1.2843200000000001,1.27667,1.34155,1.26728,1.47665,1.54738,1.61974,1.62204,1.69335,1.6206399999999999,1.75573,1.88618,1.8721599999999998,1.9227400000000001,1.8999,1.87293,1.84265,1.8111099999999998
Martinique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24775,0.35945,0.40157,0.39297,0.38331,0.46266,0.46441000000000004,0.6208,0.5351600000000001,0.6011,0.59891,0.59738,0.58425,0.69445,0.7659600000000001,0.7896,0.8609,0.9324899999999999,0.95896,1.02065,1.11686,1.6404299999999998,2.39736,2.89623,3.17409,2.75133,2.60006,2.61905,2.2431099999999997,2.1891700000000003,2.39969,2.4108099999999997,2.7379,3.0867,4.40646,3.5600199999999997,3.9893699999999996,4.72346,4.92054,4.28221,5.76916,5.100169999999999,5.64006,5.53448,5.56619,5.5288,5.4419699999999995,5.40742,5.45654,5.4299,5.4760599999999995,5.41518,5.26743,5.75058,6.04352,6.24261,5.9538199999999994,5.4157,5.27884,5.65119,5.6483099999999995,6.09411,6.07894,6.1163300000000005
Mauritania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03957,0.042730000000000004,0.053970000000000004,0.06856,0.09402,0.12175,0.16257,0.17582,0.18816,0.21656,0.24645999999999998,0.3734,0.33786,0.3673,0.37432,0.37496999999999997,0.38359,0.37801999999999997,0.39594,0.40244,0.40581999999999996,0.4111,0.42041999999999996,0.54403,0.56171,0.5077699999999999,0.37146999999999997,0.20598000000000002,1.7612400000000001,1.68577,1.44702,0.44753999999999994,0.45287,0.46428,0.4662,0.52895,0.46816,0.46371,0.45164,0.43975,0.43641,0.43273999999999996,0.45497,0.46776,0.46716,0.50127,0.50337,0.49654,0.55414,0.56699,0.60624,0.62278,0.65007,0.7028399999999999,0.6835899999999999
Mauritius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.40885,0.27513000000000004,0.33769,0.3482,0.33776999999999996,0.22489,0.37418,0.36335,0.33533,0.3487,0.27221,0.27539,0.3623,0.29131999999999997,0.41856000000000004,0.40401,0.35735,0.63542,0.7983600000000001,0.70362,0.60339,0.47165,0.8087,0.78404,0.78897,0.66165,0.6832600000000001,0.69571,0.67248,0.69285,0.6110899999999999,0.55484,0.50798,0.59849,0.62233,0.69668,0.78115,0.90405,0.8236399999999999,1.00645,1.3855899999999999,1.4242,1.57778,1.6153899999999999,1.45793,1.62107,1.70819,1.73145,1.86277,2.0648,2.27089,2.3984799999999997,2.4008599999999998,2.5320099999999996,2.54229,2.69748,2.9567099999999997,2.99163,3.04466,2.97356,3.13794,3.128,3.23443,2.94828
Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04374,0.04795,0.04336,0.0433,0.03909,0.04518,0.05297,0.0558,0.05634,0.07357000000000001,0.09543,0.10257999999999999,0.11087000000000001,0.12104000000000001,0.11896,0.13233,0.1544,0.25431,0.24645,0.2772,0.56089,0.57668,0.78501,0.67843,0.95824,1.15105,1.75155,2.05525,2.7575,5.12029,6.06606,5.658869999999999,4.6912400000000005,4.35142,3.6033,2.77704,1.9454200000000001,1.4507299999999999,1.31348,1.1874200000000001,0.95904,0.9109999999999999,0.92481,1.02496,1.14172,1.15431,1.28665,1.2323899999999999,1.13144,1.13903,1.07682,0.8821,0.8621,0.88594,0.9540700000000001,1.05045,1.16939,1.18119,1.08954,1.09008,1.2110299999999998,1.25358,1.19931,1.14886,1.21757,1.25339,1.42035,1.5082799999999998,1.57721,1.65323,1.6576,1.5696,1.58216,1.71671,1.68612,1.75878,1.89953,1.9221400000000002,2.0283900000000004,2.19225,2.35161,2.38729,2.5187,2.62299,2.70167,2.9403,2.99715,3.37186,3.55824,3.8717099999999998,4.00988,4.20149,3.7556300000000005,3.6660800000000004,3.7308,3.7311199999999998,3.8143800000000003,3.7342199999999997,4.31273,3.67089,3.7361699999999995,3.68835,3.6354800000000003,3.75662,3.4763599999999997,3.5500599999999998,3.6661900000000003,3.7541,3.77788,3.72025,3.7951099999999998,3.71121,3.79725,3.80324,3.96726,3.9974800000000004,4.05539,4.1266099999999994,3.8568599999999997,3.7525800000000005,3.8776699999999997,3.9390099999999997,3.94826
"Micronesia, Fed. Sts.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7096399999999999,0.74528,1.08835,1.26284,1.64225,1.37093,1.3730799999999999,1.37618,1.1393799999999998,1.17966,1.36087,1.15821,1.6224,1.16774,1.24022,1.38143,1.41409
