country,region,sub-region,year,CO2_pc,energy_use_pc,energy_production_pc,hdi,income_pc,gini_idx,military_%gdp,population,gas_price_liter
Bangladesh,Asia,Southern Asia,1985,0.11002,0.107816277384417,9e-05,,1150.0,26.9,1.09,93015182.0,
Bangladesh,Asia,Southern Asia,1986,0.11996,0.112346089525983,9e-05,,1180.0,0.0,1.16,95550798.0,
Bangladesh,Asia,Southern Asia,1987,0.12085,0.107639571221344,9e-05,,1210.0,0.0,1.18,98149262.0,
Bangladesh,Asia,Southern Asia,1988,0.1344,0.115178318568302,0.0001,,1220.0,28.8,1.27,100779551.0,
Bangladesh,Asia,Southern Asia,1989,0.13011,0.11782350312778,0.0001,,1230.0,0.0,1.32,103400571.0,
Bangladesh,Asia,Southern Asia,1990,0.14655,0.120996407369589,0.0001,0.386,1290.0,0.0,1.24,105983136.0,
Bangladesh,Asia,Southern Asia,1991,0.14689000000000002,0.116511475882494,0.0001,0.39299999999999996,1300.0,27.6,1.26,108509679.0,0.0
Bangladesh,Asia,Southern Asia,1992,0.1599,0.120235439050409,0.0001,0.4,1340.0,0.0,1.39,110987459.0,0.0
Bangladesh,Asia,Southern Asia,1993,0.15342999999999998,0.124190375715098,0.00011,0.408,1370.0,0.0,1.49,113442354.0,0.0
Bangladesh,Asia,Southern Asia,1994,0.16364,0.126988771805495,0.00011,0.415,1400.0,0.0,1.63,115913710.0,0.0
Bangladesh,Asia,Southern Asia,1995,0.19264,0.135307621224185,0.00011,0.423,1440.0,32.9,1.64,118427768.0,0.36
Bangladesh,Asia,Southern Asia,1996,0.1986,0.133336185584029,0.00011,0.43200000000000005,1470.0,0.0,1.41,120987124.0,0.0
Bangladesh,Asia,Southern Asia,1997,0.20281,0.136512118865867,0.00011,0.441,1510.0,0.0,1.45,123574107.0,0.0
Bangladesh,Asia,Southern Asia,1998,0.19058,0.139454308402344,0.00011,0.45,1550.0,0.0,1.45,126169583.0,0.47
Bangladesh,Asia,Southern Asia,1999,0.196,0.138703612418932,0.00011,0.45899999999999996,1590.0,0.0,1.47,128746273.0,0.0
Bangladesh,Asia,Southern Asia,2000,0.21227,0.143590264157335,0.00011999999999999999,0.46799999999999997,1640.0,33.4,1.44,131280739.0,0.46
Bangladesh,Asia,Southern Asia,2001,0.2426,0.153265813472116,0.00011999999999999999,0.47600000000000003,1690.0,0.0,1.35,133776064.0,0.0
Bangladesh,Asia,Southern Asia,2002,0.24741,0.154672544055466,0.00011999999999999999,0.484,1730.0,0.0,1.26,136228456.0,0.52
Bangladesh,Asia,Southern Asia,2003,0.25735,0.15903942348567,0.00013000000000000002,0.491,1780.0,0.0,1.2,138600174.0,0.0
Bangladesh,Asia,Southern Asia,2004,0.26768000000000003,0.162563068044475,0.00013000000000000002,0.499,1840.0,0.0,1.2,140843786.0,0.59
Bangladesh,Asia,Southern Asia,2005,0.27619,0.169543227191309,0.00014,0.506,1930.0,33.2,1.17,142929979.0,0.0
Bangladesh,Asia,Southern Asia,2006,0.3006,0.177721537034765,0.00015,0.513,2030.0,0.0,1.19,144839238.0,0.79
Bangladesh,Asia,Southern Asia,2007,0.3029,0.183203412996003,0.00015,0.52,2150.0,0.0,1.19,146592687.0,0.0
Bangladesh,Asia,Southern Asia,2008,0.33426,0.191053023028177,0.00016,0.523,2250.0,0.0,1.12,148252473.0,1.17
Bangladesh,Asia,Southern Asia,2009,0.35902,0.200106243518974,0.00016999999999999999,0.535,2340.0,0.0,1.23,149905836.0,0.0
Bangladesh,Asia,Southern Asia,2010,0.39565,0.208842531149143,,0.545,2440.0,32.1,1.42,151616777.0,1.09
Bangladesh,Asia,Southern Asia,2011,0.4143600000000001,,,0.557,2570.0,0.0,1.46,153405612.0,0.0
Bangladesh,Asia,Southern Asia,2012,0.43459,,,0.565,2710.0,0.0,1.41,155257387.0,1.15
Bangladesh,Asia,Southern Asia,2013,0.4387,,,0.57,2840.0,0.0,1.33,157157394.0,0.0
Barbados,Americas,Caribbean,1928,0.02201,,,,2150.0,,,,
Barbados,Americas,Caribbean,1929,0.02183,,,,2190.0,,,,
Barbados,Americas,Caribbean,1930,0.04328,,,,2220.0,,,169353.0,
Barbados,Americas,Caribbean,1931,0.02146,,,,2260.0,,,,
Barbados,Americas,Caribbean,1932,0.02128,,,,2290.0,,,,
Barbados,Americas,Caribbean,1933,0.0211,,,,2330.0,,,,
Barbados,Americas,Caribbean,1934,0.02092,,,,2360.0,,,,
Barbados,Americas,Caribbean,1935,0.0,,,,2400.0,,,,
Barbados,Americas,Caribbean,1936,0.0,,,,2440.0,,,,
Barbados,Americas,Caribbean,1937,0.0,,,,2480.0,,,,
Barbados,Americas,Caribbean,1938,0.0,,,,2520.0,,,,
Barbados,Americas,Caribbean,1939,0.02005,,,,2550.0,,,,
Barbados,Americas,Caribbean,1940,0.0,,,,2590.0,,,184312.0,
Barbados,Americas,Caribbean,1941,0.0,,,,2640.0,,,,
Barbados,Americas,Caribbean,1942,0.0,,,,2680.0,,,,
Barbados,Americas,Caribbean,1943,0.0,,,,2720.0,,,,
Barbados,Americas,Caribbean,1944,0.0,,,,2760.0,,,,
Barbados,Americas,Caribbean,1945,0.0,,,,2800.0,,,,
Barbados,Americas,Caribbean,1946,0.0,,,,2850.0,,,,
Barbados,Americas,Caribbean,1947,0.01851,,,,2890.0,,,,
Barbados,Americas,Caribbean,1948,0.01812,,,,2940.0,,,,
Barbados,Americas,Caribbean,1949,0.01775,,,,2980.0,,,,
Barbados,Americas,Caribbean,1950,0.34756,,,,3030.0,,,210995.0,
Barbados,Americas,Caribbean,1951,0.5099600000000001,,,,3180.0,,,215704.0,
Barbados,Americas,Caribbean,1952,0.40066,,,,3350.0,,,219636.0,
Barbados,Americas,Caribbean,1953,0.4937,,,,3520.0,,,222808.0,
Barbados,Americas,Caribbean,1954,0.5046,,,,3700.0,,,225263.0,
Barbados,Americas,Caribbean,1955,0.56516,,,,3890.0,,,227076.0,
Barbados,Americas,Caribbean,1956,0.56201,,,,4090.0,,,228349.0,
Barbados,Americas,Caribbean,1957,0.5918800000000001,,,,4300.0,,,229214.0,
Barbados,Americas,Caribbean,1958,0.65412,,,,4520.0,,,229826.0,
Barbados,Americas,Caribbean,1959,0.65263,,,,4750.0,,,230350.0,
Barbados,Americas,Caribbean,1960,0.74624,,,,4990.0,,,230934.0,
Barbados,Americas,Caribbean,1961,0.8388200000000001,,,,5360.0,,,231674.0,
Barbados,Americas,Caribbean,1962,1.11931,,,,5830.0,,,232584.0,
Barbados,Americas,Caribbean,1963,0.81626,,,,5510.0,,,233587.0,
Barbados,Americas,Caribbean,1964,0.76602,,,,5770.0,,,234547.0,
Barbados,Americas,Caribbean,1965,0.8723700000000001,,,,6410.0,,,235373.0,
Barbados,Americas,Caribbean,1966,1.13397,,,,6650.0,,,236043.0,
Barbados,Americas,Caribbean,1967,1.42563,,,,7340.0,,,236620.0,
Barbados,Americas,Caribbean,1968,1.85498,,,,7830.0,,,237199.0,
Barbados,Americas,Caribbean,1969,2.01896,,,,8400.0,,,237911.0,
Barbados,Americas,Caribbean,1970,1.79613,,,,9170.0,,,238847.0,
Barbados,Americas,Caribbean,1971,2.01635,,,,9270.0,,,240038.0,
Barbados,Americas,Caribbean,1972,2.08056,,,,9310.0,,,241441.0,
Barbados,Americas,Caribbean,1973,1.97684,,,,9440.0,,,242980.0,
Barbados,Americas,Caribbean,1974,2.00922,,,,10700.0,,,244539.0,
Barbados,Americas,Caribbean,1975,2.30999,,,,10400.0,,,246033.0,
Barbados,Americas,Caribbean,1976,2.14863,,,,10800.0,,,247444.0,
Barbados,Americas,Caribbean,1977,2.3728700000000003,,,,11200.0,,,248785.0,
Barbados,Americas,Caribbean,1978,2.52231,,,,11700.0,,,250035.0,
Barbados,Americas,Caribbean,1979,2.39407,,,,12600.0,,,251176.0,
Barbados,Americas,Caribbean,1980,2.67516,,,,13100.0,,,252197.0,
Barbados,Americas,Caribbean,1981,2.70929,,,,12800.0,,,253080.0,
Barbados,Americas,Caribbean,1982,2.54232,,,,12100.0,,,253836.0,
Barbados,Americas,Caribbean,1983,2.69401,,,,12000.0,,,254515.0,
Barbados,Americas,Caribbean,1984,2.93109,,,,12400.0,,,255195.0,
Barbados,Americas,Caribbean,1985,3.30951,,,,12400.0,,,255929.0,
Barbados,Americas,Caribbean,1986,3.57044,,,,12900.0,,,256738.0,
Barbados,Americas,Caribbean,1987,3.658,,,,13100.0,,,257609.0,
Barbados,Americas,Caribbean,1988,3.65923,,,,13500.0,,,258524.0,
Barbados,Americas,Caribbean,1989,3.81571,,,,13800.0,,,259454.0,
Barbados,Americas,Caribbean,1990,4.1261199999999985,1.24079799307132,,0.7140000000000001,13300.0,,,260374.0,
Barbados,Americas,Caribbean,1991,4.617,,,0.716,12700.0,,,261281.0,0.0
Barbados,Americas,Caribbean,1992,3.73402,,,0.716,12000.0,,,262184.0,0.0
Barbados,Americas,Caribbean,1993,4.23681,,,0.72,12000.0,,,263091.0,0.0
Barbados,Americas,Caribbean,1994,2.83317,,,0.725,12200.0,,,264015.0,0.0
Barbados,Americas,Caribbean,1995,3.1274900000000003,,,0.7290000000000001,12400.0,,,264962.0,0.0
Barbados,Americas,Caribbean,1996,3.19872,,,0.733,12900.0,,,265940.0,0.0
Barbados,Americas,Caribbean,1997,3.37899,,,0.738,13400.0,,,266944.0,0.0
Barbados,Americas,Caribbean,1998,4.2557800000000015,,,0.7340000000000001,13900.0,,,267949.0,0.72
Barbados,Americas,Caribbean,1999,4.49948,,,0.741,13900.0,,,268920.0,0.0
Barbados,Americas,Caribbean,2000,4.40264,,,0.75,14400.0,,,269838.0,0.95
Barbados,Americas,Caribbean,2001,4.5107599999999985,,,0.7490000000000001,14100.0,,,270686.0,0.0
Barbados,Americas,Caribbean,2002,4.5246,,,0.753,14100.0,,,271479.0,0.66
Barbados,Americas,Caribbean,2003,4.65974,,,0.757,14400.0,,,272261.0,0.0
Barbados,Americas,Caribbean,2004,4.73957,1.38916157616125,,0.7609999999999999,14500.0,,,273091.0,0.82
Barbados,Americas,Caribbean,2005,4.93772,1.44175850175414,,0.7659999999999999,15100.0,,,274013.0,0.0
Barbados,Americas,Caribbean,2006,4.98594,1.46829876559606,,0.7709999999999999,15900.0,,,275040.0,1.11
Barbados,Americas,Caribbean,2007,4.93927,1.4763380924681,,0.775,16100.0,,,276154.0,0.0
Barbados,Americas,Caribbean,2008,5.84414,,,0.779,16100.0,,,277315.0,1.0
Barbados,Americas,Caribbean,2009,5.80681,,,0.7809999999999999,15400.0,,,278466.0,0.0
Barbados,Americas,Caribbean,2010,5.28557,,,0.78,15300.0,,,279566.0,1.25
Barbados,Americas,Caribbean,2011,5.449,,,0.785,15400.0,,,280602.0,0.0
Barbados,Americas,Caribbean,2012,5.22173,,,0.792,15400.0,,,281580.0,0.0
Barbados,Americas,Caribbean,2013,5.12679,,,0.7929999999999999,15300.0,,,282503.0,0.0
Belarus,Europe,Eastern Europe,1992,8.54038,3.62072768206734,0.00033999999999999997,,7440.0,0.0,1.63,10234863.0,0.0
Belarus,Europe,Eastern Europe,1993,7.513660000000002,3.07669704072663,0.00031,,6860.0,0.0,2.79,10216281.0,0.0
Belarus,Europe,Eastern Europe,1994,6.3837,2.61573648186174,0.00033,,6070.0,0.0,3.62,10190064.0,0.0
Belarus,Europe,Eastern Europe,1995,5.98123,2.42766676476359,0.00032,0.655,5450.0,0.0,1.7,10159731.0,0.0
Belarus,Europe,Eastern Europe,1996,5.9404900000000005,2.50134616141732,0.00032,0.659,5620.0,0.0,1.26,10126941.0,0.0
Belarus,Europe,Eastern Europe,1997,5.90123,2.50560274785015,0.00032,0.6659999999999999,6290.0,0.0,1.77,10091181.0,0.0
Belarus,Europe,Eastern Europe,1998,5.77982,2.46539666302513,0.00031,0.67,6850.0,32.0,1.5,10051298.0,0.34
Belarus,Europe,Eastern Europe,1999,5.60778,2.40882222222222,0.00035,0.675,7120.0,31.7,1.37,10005259.0,0.0
Belarus,Europe,Eastern Europe,2000,5.40418,2.46719290354823,0.00035,0.6809999999999999,7560.0,31.2,1.35,9952055.0,0.55
Belarus,Europe,Eastern Europe,2001,5.33345,2.48479969429082,0.00036,0.687,7960.0,30.6,1.44,9891535.0,0.0
Belarus,Europe,Eastern Europe,2002,5.33293,2.54424413098237,0.00037,0.695,8420.0,30.3,1.4,9825802.0,0.5
Belarus,Europe,Eastern Europe,2003,5.48489,2.63308904788835,0.00036,0.703,9070.0,28.8,1.3,9758817.0,0.0
Belarus,Europe,Eastern Europe,2004,5.99779,2.73583457792986,0.00037,0.713,10200.0,26.5,1.36,9695791.0,0.62
Belarus,Europe,Eastern Europe,2005,6.13671,2.74900412670702,0.00039,0.723,11200.0,27.6,1.5,9640616.0,0.0
Belarus,Europe,Eastern Europe,2006,6.46906,2.9416214744413,0.0004,0.7390000000000001,12400.0,28.3,1.71,9594233.0,0.79
Belarus,Europe,Eastern Europe,2007,6.33298,2.89195557616986,0.00041,0.755,13500.0,29.6,1.65,9556061.0,0.0
Belarus,Europe,Eastern Europe,2008,6.62363,2.93119579254322,0.00042,0.7709999999999999,15000.0,27.8,1.45,9526453.0,1.33
Belarus,Europe,Eastern Europe,2009,6.38144,2.8151867045335,0.00042,0.78,15000.0,27.7,1.37,9505319.0,0.0
Belarus,Europe,Eastern Europe,2010,6.600460000000001,2.92202897787144,,0.787,16200.0,28.6,1.34,9492122.0,1.08
Belarus,Europe,Eastern Europe,2011,6.70867,,,0.7929999999999999,17200.0,27.2,1.22,9487674.0,0.0
Belarus,Europe,Eastern Europe,2012,6.660760000000002,,,0.7959999999999999,17500.0,26.5,1.24,9490962.0,0.88
Belarus,Europe,Eastern Europe,2013,6.7138399999999985,,,0.7959999999999999,17700.0,26.6,1.29,9497294.0,0.0
Belgium,Europe,Western Europe,1802,2.02177,,,,2410.0,,,,
Belgium,Europe,Western Europe,1830,1.65342,,,,2490.0,,,3751571.0,
Belgium,Europe,Western Europe,1831,1.18086,,,,2520.0,,,,
Belgium,Europe,Western Europe,1832,1.23728,,,,2560.0,,,,
Belgium,Europe,Western Europe,1833,1.1879,,,,2590.0,,,,
Belgium,Europe,Western Europe,1834,1.13715,,,,2630.0,,,,
Belgium,Europe,Western Europe,1835,1.21754,,,,2670.0,,,,
Belgium,Europe,Western Europe,1836,1.42019,,,,2710.0,,,,
Belgium,Europe,Western Europe,1837,1.50888,,,,2750.0,,,,
Belgium,Europe,Western Europe,1838,1.52717,,,,2780.0,,,,
Belgium,Europe,Western Europe,1839,1.65933,,,,2820.0,,,,
Belgium,Europe,Western Europe,1840,1.89534,,,,2860.0,,,4087429.0,
Belgium,Europe,Western Europe,1841,1.79725,,,,2910.0,,,,
Belgium,Europe,Western Europe,1842,1.85144,,,,2950.0,,,,
Belgium,Europe,Western Europe,1843,1.69979,,,,2990.0,,,,
Belgium,Europe,Western Europe,1844,1.84853,,,,3030.0,,,,
Belgium,Europe,Western Europe,1845,1.93105,,,,3070.0,,,,
Belgium,Europe,Western Europe,1846,2.08853,,,,3120.0,,,,
Belgium,Europe,Western Europe,1847,2.15193,,,,3240.0,,,,
Belgium,Europe,Western Europe,1848,1.89667,,,,3230.0,,,,
Belgium,Europe,Western Europe,1849,1.98306,,,,3300.0,,,,
Belgium,Europe,Western Europe,1850,2.09912,,,,3400.0,,,4426000.0,
Belgium,Europe,Western Europe,1851,2.27273,,,,3480.0,,,,
Belgium,Europe,Western Europe,1852,2.53395,,,,3550.0,,,,
Belgium,Europe,Western Europe,1853,2.6016,,,,3620.0,,,,
Belgium,Europe,Western Europe,1854,2.86391,,,,3820.0,,,,
Belgium,Europe,Western Europe,1855,2.91529,,,,3820.0,,,,
Belgium,Europe,Western Europe,1856,2.8612900000000003,,,,4010.0,,,,
Belgium,Europe,Western Europe,1857,2.95951,,,,4090.0,,,,
Belgium,Europe,Western Europe,1858,3.09003,,,,4090.0,,,,
Belgium,Europe,Western Europe,1859,3.16532,,,,4060.0,,,,
Belgium,Europe,Western Europe,1860,3.21181,,,,4240.0,,,4753088.0,
Belgium,Europe,Western Europe,1861,3.4500800000000003,,,,4270.0,,,,
Belgium,Europe,Western Europe,1862,3.40133,,,,4350.0,,,,
Belgium,Europe,Western Europe,1863,3.5591800000000005,,,,4450.0,,,,
Belgium,Europe,Western Europe,1864,3.70875,,,,4560.0,,,,
Belgium,Europe,Western Europe,1865,3.88077,,,,4530.0,,,,
Belgium,Europe,Western Europe,1866,4.15037,,,,4630.0,,,,
Belgium,Europe,Western Europe,1867,4.4623599999999985,,,,4620.0,,,,
Belgium,Europe,Western Europe,1868,4.00465,,,,4760.0,,,,
Belgium,Europe,Western Europe,1869,4.30828,,,,4930.0,,,,
Belgium,Europe,Western Europe,1870,4.85963,,,,4990.0,,,5110891.0,
Belgium,Europe,Western Europe,1871,4.62027,,,,4970.0,,,,
Belgium,Europe,Western Europe,1872,4.94554,,,,5240.0,,,,
Belgium,Europe,Western Europe,1873,5.38935,,,,5230.0,,,,
Belgium,Europe,Western Europe,1874,4.92954,,,,5360.0,,,,
Belgium,Europe,Western Europe,1875,5.0820300000000005,,,,5310.0,,,,
Belgium,Europe,Western Europe,1876,4.92753,,,,5330.0,,,,
Belgium,Europe,Western Europe,1877,4.64757,,,,5350.0,,,,
Belgium,Europe,Western Europe,1878,5.00882,,,,5460.0,,,,
Belgium,Europe,Western Europe,1879,5.05335,,,,5470.0,,,,
Belgium,Europe,Western Europe,1880,5.49504,,,,5690.0,,,5572208.0,
Belgium,Europe,Western Europe,1881,5.46795,,,,5700.0,,,,
Belgium,Europe,Western Europe,1882,5.72202,,,,5830.0,,,,
Belgium,Europe,Western Europe,1883,5.99443,,,,5850.0,,,,
Belgium,Europe,Western Europe,1884,5.83686,,,,5830.0,,,,
Belgium,Europe,Western Europe,1885,5.63416,,,,5840.0,,,,
Belgium,Europe,Western Europe,1886,5.42783,,,,5870.0,,,,
Belgium,Europe,Western Europe,1887,5.70172,,,,6050.0,,,,
Belgium,Europe,Western Europe,1888,6.00633,,,,6040.0,,,,
Belgium,Europe,Western Europe,1889,6.09172,,,,6290.0,,,,
Belgium,Europe,Western Europe,1890,6.53757,,,,6380.0,,,6125406.0,
Belgium,Europe,Western Europe,1891,6.13352,,,,6320.0,,,,
Belgium,Europe,Western Europe,1892,6.05933,,,,6410.0,,,,
Belgium,Europe,Western Europe,1893,5.73048,,,,6440.0,,,,
Belgium,Europe,Western Europe,1894,6.25751,,,,6460.0,,,,
Belgium,Europe,Western Europe,1895,6.23715,,,,6550.0,,,,
Belgium,Europe,Western Europe,1896,6.5151900000000005,,,,6620.0,,,,
Belgium,Europe,Western Europe,1897,6.68545,,,,6690.0,,,,
Belgium,Europe,Western Europe,1898,6.83197,,,,6740.0,,,,
Belgium,Europe,Western Europe,1899,7.079060000000001,,,,6820.0,,,,
Belgium,Europe,Western Europe,1900,7.39718,,,,6960.0,,,6761724.0,
Belgium,Europe,Western Europe,1901,6.872910000000001,,,,6940.0,,,,
Belgium,Europe,Western Europe,1902,7.08262,,,,6980.0,,,,
Belgium,Europe,Western Europe,1903,7.52723,,,,7050.0,,,,
Belgium,Europe,Western Europe,1904,7.11083,,,,7140.0,,,,
Belgium,Europe,Western Europe,1905,7.01087,,,,7250.0,,,,
Belgium,Europe,Western Europe,1906,7.92744,,,,7320.0,,,,
Belgium,Europe,Western Europe,1907,7.9539399999999985,,,,7350.0,,,,
Belgium,Europe,Western Europe,1908,7.811269999999999,,,,7350.0,,,,
Belgium,Europe,Western Europe,1909,7.730010000000001,,,,7430.0,,,,
Belgium,Europe,Western Europe,1910,8.17983,,,,7600.0,,,7492872.0,
Belgium,Europe,Western Europe,1911,8.21232,,,,7730.0,,,,
Belgium,Europe,Western Europe,1912,8.54058,,,,7810.0,,,,
Belgium,Europe,Western Europe,1913,8.878730000000003,,,,7810.0,,,,
Belgium,Europe,Western Europe,1914,5.257630000000002,,,,5700.0,,,,
Belgium,Europe,Western Europe,1915,4.43932,,,,4650.0,,,,
Belgium,Europe,Western Europe,1916,5.9038900000000005,,,,5180.0,,,,
Belgium,Europe,Western Europe,1917,4.6932800000000015,,,,4300.0,,,,
Belgium,Europe,Western Europe,1918,4.40574,,,,4000.0,,,,
Belgium,Europe,Western Europe,1919,5.88647,,,,4910.0,,,,
Belgium,Europe,Western Europe,1920,7.30857,,,,7390.0,,,7554691.0,
Belgium,Europe,Western Europe,1921,6.739160000000001,,,,7730.0,,,,
Belgium,Europe,Western Europe,1922,7.39,,,,8200.0,,,,
Belgium,Europe,Western Europe,1923,9.42192,,,,8670.0,,,,
Belgium,Europe,Western Europe,1924,9.90147,,,,8990.0,,,,
Belgium,Europe,Western Europe,1925,10.03938,,,,8950.0,,,,
Belgium,Europe,Western Europe,1926,9.91084,,,,9010.0,,,,
Belgium,Europe,Western Europe,1927,11.45509,,,,8920.0,,,,
Belgium,Europe,Western Europe,1928,11.08467,,,,9460.0,,,,
Belgium,Europe,Western Europe,1929,12.08147,,,,9640.0,,,,
Belgium,Europe,Western Europe,1930,11.60884,,,,9730.0,,,8070904.0,
Belgium,Europe,Western Europe,1931,10.36106,,,,9320.0,,,,
Belgium,Europe,Western Europe,1932,8.278889999999999,,,,8820.0,,,,
Belgium,Europe,Western Europe,1933,8.83457,,,,8660.0,,,,
Belgium,Europe,Western Europe,1934,9.08013,,,,8410.0,,,,
Belgium,Europe,Western Europe,1935,8.65126,,,,8740.0,,,,
Belgium,Europe,Western Europe,1936,9.02798,,,,8960.0,,,,
Belgium,Europe,Western Europe,1937,10.82866,,,,9330.0,,,,
Belgium,Europe,Western Europe,1938,9.45653,,,,9090.0,,,,
Belgium,Europe,Western Europe,1939,8.79091,,,,8680.0,,,,
Belgium,Europe,Western Europe,1940,7.4466800000000015,,,,7090.0,,,8330676.0,
Belgium,Europe,Western Europe,1941,7.88227,,,,6020.0,,,,
Belgium,Europe,Western Europe,1942,7.411580000000002,,,,6150.0,,,,
Belgium,Europe,Western Europe,1943,7.024589999999999,,,,4960.0,,,,
Belgium,Europe,Western Europe,1944,4.00012,,,,5010.0,,,,
Belgium,Europe,Western Europe,1945,4.65116,,,,5320.0,,,,
Belgium,Europe,Western Europe,1946,6.74786,,,,8340.0,,,,
Belgium,Europe,Western Europe,1947,9.71602,,,,9350.0,,,,
Belgium,Europe,Western Europe,1948,9.94889,,,,9780.0,,,,
Belgium,Europe,Western Europe,1949,9.38503,,,,10000.0,,,,
Belgium,Europe,Western Europe,1950,8.839360000000003,,,,10300.0,,,8628489.0,
Belgium,Europe,Western Europe,1951,10.32233,,,,10800.0,,,8673691.0,
Belgium,Europe,Western Europe,1952,9.57912,,,,10700.0,,,8721192.0,
Belgium,Europe,Western Europe,1953,9.40142,,,,11000.0,,,8770196.0,
Belgium,Europe,Western Europe,1954,9.72938,,,,11400.0,,,8820161.0,
Belgium,Europe,Western Europe,1955,10.38273,,,,11700.0,,,8870792.0,
Belgium,Europe,Western Europe,1956,10.85731,,,,12000.0,,,8922069.0,
Belgium,Europe,Western Europe,1957,10.76153,,,,12200.0,,,8974221.0,
Belgium,Europe,Western Europe,1958,9.7218,,,,11900.0,,,9027679.0,
Belgium,Europe,Western Europe,1959,9.73163,,,,12100.0,,,9082991.0,
Belgium,Europe,Western Europe,1960,9.95475,2.5191589786146,0.0015300000000000001,,12600.0,,3.29,9140563.0,
Belgium,Europe,Western Europe,1961,10.0849,2.57053197600858,0.00146,,13100.0,,3.15,9200393.0,
Belgium,Europe,Western Europe,1962,10.59283,2.80973112531557,0.00143,,13700.0,,3.18,9261828.0,
Belgium,Europe,Western Europe,1963,11.34474,3.04322066100668,0.00143,,14100.0,,3.12,9323467.0,
Belgium,Europe,Western Europe,1964,11.04637,3.02171140398927,0.0014199999999999998,,15000.0,,3.11,9383443.0,
Belgium,Europe,Western Europe,1965,11.16824,3.11601602211912,0.00131,,15300.0,,2.88,9440279.0,
Belgium,Europe,Western Europe,1966,11.08073,3.05130320125082,0.00115,,15700.0,,3.02,9493656.0,
Belgium,Europe,Western Europe,1967,11.26026,3.18292345750038,0.00108,,16200.0,,3.04,9543533.0,
Belgium,Europe,Western Europe,1968,12.36267,3.59000425834692,0.0009699999999999999,,16800.0,,3.02,9589107.0,
Belgium,Europe,Western Europe,1969,12.83625,3.87704436394157,0.00086,,17800.0,,2.85,9629528.0,
Belgium,Europe,Western Europe,1970,12.99719,4.13519976958327,0.00074,,18900.0,,2.78,9664320.0,
Belgium,Europe,Western Europe,1971,12.5367,4.09995531967727,0.0007099999999999999,,19500.0,,2.76,9692900.0,
Belgium,Europe,Western Europe,1972,13.46515,4.47392951272846,0.0006799999999999999,,20500.0,,2.74,9715673.0,
Belgium,Europe,Western Europe,1973,14.26489,4.72078411204592,0.00067,,21600.0,,2.7,9734412.0,
Belgium,Europe,Western Europe,1974,13.86526,4.61749859476963,0.00063,,22500.0,,2.63,9751592.0,
Belgium,Europe,Western Europe,1975,12.49759,4.31793565765711,0.00081,,22100.0,,2.92,9769006.0,
Belgium,Europe,Western Europe,1976,13.28194,4.62223311805686,0.00088,,23400.0,,2.95,9787576.0,
Belgium,Europe,Western Europe,1977,12.90508,4.58952440999606,0.0009199999999999999,,23500.0,,3.0,9806885.0,
Belgium,Europe,Western Europe,1978,13.82513,4.82713683391917,0.00084,,24100.0,,3.11,9825779.0,
Belgium,Europe,Western Europe,1979,14.24652,4.97668551037114,0.0007700000000000001,,24700.0,0.0,3.11,9842453.0,
Belgium,Europe,Western Europe,1980,13.72691,4.74357501317038,0.00082,,25800.0,0.0,3.1,9855747.0,
Belgium,Europe,Western Europe,1981,12.57009,4.41536215402361,0.0008300000000000001,,25400.0,0.0,3.22,9865512.0,
Belgium,Europe,Western Europe,1982,11.90578,4.20790239504609,0.0009199999999999999,,25800.0,0.0,3.12,9872709.0,
Belgium,Europe,Western Europe,1983,10.28701,4.15636830933325,0.0011099999999999999,,25800.0,0.0,3.05,9878636.0,
Belgium,Europe,Western Europe,1984,10.66384,4.33581847544669,0.00123,,26500.0,0.0,2.87,9885088.0,
Belgium,Europe,Western Europe,1985,10.55879,4.47347374417598,0.0014199999999999998,,26700.0,0.0,2.8,9893499.0,
Belgium,Europe,Western Europe,1986,10.38628,4.63387296648906,0.00149,,27100.0,0.0,2.82,9903895.0,
Belgium,Europe,Western Europe,1987,10.39774,4.72850329586918,0.00147,,27700.0,0.0,2.77,9916261.0,
Belgium,Europe,Western Europe,1988,10.1034,4.77127632284836,0.0013599999999999999,,29000.0,0.0,2.51,9931873.0,
Belgium,Europe,Western Europe,1989,10.79672,4.79869319823295,0.00131,,29900.0,0.0,2.35,9952253.0,
Belgium,Europe,Western Europe,1990,10.62712,4.84418581855872,0.00132,0.805,30700.0,0.0,2.25,9978241.0,
Belgium,Europe,Western Europe,1991,11.08254,5.05590042307021,0.0013,0.809,31100.0,0.0,2.19,10011217.0,0.0
Belgium,Europe,Western Europe,1992,11.13965,5.09294677097165,0.0012699999999999999,0.8240000000000001,31500.0,0.0,1.75,10050405.0,0.0
Belgium,Europe,Western Europe,1993,10.66622,4.95429092739087,0.00121,0.838,31100.0,0.0,1.66,10091889.0,0.0
Belgium,Europe,Western Europe,1994,11.08804,5.22541157457445,0.00116,0.8440000000000001,32000.0,0.0,1.6,10130251.0,0.0
Belgium,Europe,Western Europe,1995,11.05277,5.30405183642074,0.00118,0.851,32700.0,0.0,1.54,10161914.0,1.18
Belgium,Europe,Western Europe,1996,11.59032,5.58678881602247,0.00122,0.856,33100.0,0.0,1.51,10185077.0,0.0
Belgium,Europe,Western Europe,1997,11.30505,5.57951075727968,0.00133,0.861,34300.0,0.0,1.45,10201758.0,0.0
