CO2 per capita,1751,1755,1762,1763,1764,1765,1766,1767,1768,1769,1770,1771,1772,1773,1774,1775,1776,1777,1778,1779,1780,1781,1782,1783,1784,1785,1786,1787,1788,1789,1790,1791,1792,1793,1794,1795,1796,1797,1798,1799,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
Luxembourg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0895791525,0.1271399973,0.1515783091,0.1756943922,0.1994915233,25.084374715,30.3363704471,31.4607993937,28.7596023998,28.9901442086,32.4349726776,33.8445347545,35.2066271298,32.603277446,33.4758657884,36.6781103305,36.5390516303,35.982205164,35.2253821331,37.4474162845,36.8099023142,34.8452361317,33.9432115071,36.5603510016,39.1564417481,40.5276585374,38.5333956095,38.9075513137,40.3176924894,40.51907152,32.9938302559,32.7751617812,30.1284826292,32.5973007553,33.316293157,30.2771507606,25.8695682002,24.2976794875,22.7196533086,24.4243833493,24.9966368161,24.4499507419,23.3464399174,23.8896038973,25.6032320833,26.2382232715,27.5079605795,27.0323986168,27.228432939,25.3597939957,20.4062602755,20.4099405627,18.9298645142,17.2978752759,17.8458918689,18.9188754762,20.0223431147,21.260742139,22.1886155547,24.9899457663,25.24659319,24.39005182,22.8456593668,22.1680796909,20.5939938818,21.3374900811,,
"Macao, China",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1182611313,0.1212488633,0.1449799288,0.1692398821,0.1717036317,0.2155835553,0.2994070186,0.3978020012,0.5266453062,0.5635106537,0.6497265242,0.637970866,0.6931988128,0.7260534375,0.7112925423,0.6875709992,0.8180773853,0.8954396911,0.9084473808,0.8846069168,1.0683248985,1.196562602,1.0288191352,1.2637193558,1.7089081823,1.7046054517,2.1443365959,2.122224821,1.8550244718,2.5104448494,2.1328200464,2.4757210538,2.8340857836,3.0116405331,2.8706291867,2.9569637884,2.8745458134,2.9572053237,2.872118399,3.0841681962,3.2745947583,3.1197763198,3.4963077146,3.6483801646,3.7506837392,3.6122921636,3.7866596275,3.8310260108,3.3936114671,3.3438094906,3.6734754651,3.8160327385,3.3078772078,2.7769593449,2.2984603852,2.4504497721,1.8951935292,,
"Macedonia, FYR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5712807363,5.3179917329,5.3577320407,5.5201196784,5.9498139226,5.3622619803,6.3362316746,5.8577164717,6.0043737856,5.9508368158,5.4068354387,5.5764345832,5.5044033423,5.533887867,5.3534897206,5.5557128966,5.7719178923,5.546077367,5.2760661366,,
Madagascar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010082617,0.0020028211,0.0009946057,,,,,,,,,,0.0018580999,,0.0009164666,0.000910239,0.000904054,0.0745265848,0.0589278631,0.0723312697,0.0581457883,0.0651276896,0.0669194065,0.0685814434,0.0662649163,0.0768014772,0.0750306291,0.078309937,0.0680451452,0.0739556703,0.0842047707,0.0860725844,0.0966874487,0.0980260111,0.1391503687,0.146861562,0.1333477759,0.1483704748,0.152649071,0.1862686298,0.1513129343,0.162790771,0.225803532,0.1288136967,0.1067674693,0.1249609497,0.1338403201,0.1874015658,0.1162192884,0.1117052166,0.0714397305,0.1008023933,0.110548331,0.1170615114,0.1283720347,0.1247516715,0.0883722641,0.0874360537,0.092449824,0.087267147,0.0867393376,0.1034193301,0.099980499,0.1042030285,0.1216831623,0.1204373525,0.1292625414,0.1219495897,0.1099092127,0.0756269715,0.1010144071,0.1041407839,0.0973761534,0.0913340139,0.0956250058,0.0994221476,0.0905545493,0.0971814999,,
Malawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0850995136,0.0876380383,0.1052851424,0.0877533499,0.0906484325,0.0865740128,0.1003395656,0.1076146698,0.1134867156,0.115109651,0.1071688769,0.109269808,0.1063660151,0.1125180968,0.1144283197,0.1053666644,0.1139975899,0.0943968672,0.0904477575,0.08539466,0.0799917176,0.0766804659,0.0722707334,0.0672133958,0.0629791961,0.0623856623,0.0652745318,0.0688669591,0.0677909288,0.0712844156,0.0735422233,0.0738278688,0.0706346176,0.0735527479,0.078085102,0.0913119516,0.0806560109,0.0785532305,0.0746775162,0.078798216,0.0781968606,0.0714884342,0.0722477881,0.0701526964,0.0824698808,0.0733724822,0.0831720393,,
Malaysia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3383622903,1.4911963882,1.5628203313,1.4912744435,1.5837922991,1.5792049252,1.8961465337,1.7537113946,1.7614299131,2.0199261497,2.0238442761,2.1738181371,2.1020954527,2.5438490409,2.2628582416,2.2986951096,2.4649147203,2.4403837244,2.4837306351,2.8171770817,3.1077504455,3.6661229711,3.9205890566,4.6552514594,4.6523265724,5.8453795966,5.9002556364,5.7300770102,5.1148661354,4.7195247491,5.4064556333,5.7044229213,5.511518925,6.3946723881,6.5382716489,6.7952118399,6.4180455135,7.5889340765,7.752233946,7.2940040384,7.6329778378,7.406601528,7.3720066463
Maldives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0307327813,0.0297459694,0.0287602001,0.0278300646,0.0539632314,0.0786551401,0.1020637759,0.149028268,0.1931451046,0.2809239845,0.2943640604,0.2842241674,0.2952550217,0.3254955485,0.353470437,0.4173673091,0.4035391383,0.461613452,0.5851054676,0.7016776475,0.7635199896,1.0916653722,0.9104708355,0.9043970138,1.1056965486,1.2561033234,1.4156904837,1.2645259417,1.7336808141,1.8250401362,2.0723013585,2.4421408648,2.0848958424,2.6713587273,2.3720814704,2.9635171226,3.0199304428,3.2777257676,3.4227350444,3.401026745,,
Mali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0091979077,0.0230569428,0.0220794335,0.0258912425,0.0322902719,0.0318711767,0.0353745901,0.0335935068,0.0388459702,0.0338792455,0.0271780543,0.0334215995,0.0370344546,0.0393123214,0.0420544791,0.0469391606,0.0516333475,0.0507004694,0.0604995481,0.0567787277,0.0603694101,0.0541478196,0.053551651,0.048550087,0.0541984899,0.0554667762,0.050813357,0.0468525106,0.0435101204,0.0459499971,0.0490994307,0.0486190573,0.0492399852,0.0488820966,0.0488204248,0.0483049813,0.0477716785,0.0483184981,0.0505559971,0.0484876132,0.0491352336,0.0480434795,0.0469366679,0.0461316347,0.0435375987,0.0442103817,0.0431318794,0.0418113634,0.0413196046,0.0410788666,0.0410691491,0.0405556981,,
Malta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7874007336,0.8202361854,0.771895354,0.7358961208,0.9803796743,1.0848091722,0.9445483342,0.991268357,1.050273071,1.2388769357,1.0897876352,0.9410033662,1.0636617685,1.3305728267,1.6236920108,1.5465046706,1.3587416937,1.7106428929,2.0983597931,2.148187645,2.1859399377,2.1757907021,2.7700526409,2.6601328528,2.4477965994,2.1815550717,2.4698714544,2.568605436,2.9483177246,2.8132846678,3.1312268716,3.4519592283,3.9062112528,2.9284067197,3.9542650401,3.4342016698,4.2059767354,5.2008581509,5.5876931959,5.9664515372,5.9261435988,5.5870383582,5.4384923118,7.0324451446,6.3611903905,5.5012899576,5.7739518817,6.4436094771,5.4520637777,5.935833972,5.1943368057,6.2189490326,5.7154364018,6.3770163897,6.3214819872,6.5934513411,6.2614940012,6.6027157334,6.1827710217,6.0136794952,6.2150622827,,
Marshall Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0080076693,1.0590961921,1.11405943,1.2456701306,1.3052506675,1.2939146801,1.2843215474,1.2766698261,1.3415495218,1.267281106,1.4766516445,1.5473838343,1.6197390492,1.6220444171,1.6933497537,1.6206417229,1.7557300645,1.8861813401,1.8721633888,1.9227407796,1.8998976029,,
Martinique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2477466318,0.3593970446,0.4014692314,0.3928307671,0.3831353568,0.4624224154,0.4641331851,0.6203863571,0.5347713572,0.6006246496,0.5983952128,0.5968357316,0.5836940495,0.693745996,0.7651342245,0.7886874187,0.8598306957,0.9312329901,0.9575655451,1.0190563538,1.1149984181,1.6375156257,2.3928746414,2.8905487477,3.1675731361,2.7454632893,2.5943106118,2.6130796719,2.2378568917,2.1839267494,2.393840382,2.4048483369,2.7310739903,3.0789408443,4.3953348525,3.5510008833,3.9793199174,4.7117765731,4.9085229808,4.2716687768,5.7544027581,5.1061713386,5.6425137765,5.5358324809,5.5679681271,5.5439999207,5.4636592824,5.4374642798,5.4957137303,5.4768456996,5.5283219454,5.469774536,5.3308624342,5.8028982262,6.0862003672,6.2758206391,5.9601631677,5.3934877583,5.3160676988,5.6490329133,5.6199802537,,
Mauritania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0397341425,0.0429268125,0.0542536575,0.0689701212,0.0946537823,0.1226862574,0.1639944716,0.1775537767,0.1902397405,0.2191948016,0.2496693017,0.3784607323,0.3425079178,0.3723241628,0.3793383456,0.3798610839,0.3884263677,0.3826321987,0.4005958144,0.4070075104,0.4102815888,0.4155090282,0.424843463,0.5496967544,0.5653584615,0.5088286474,0.3755113219,0.2083167395,1.7822604328,1.7070684011,1.4663647125,1.3358068394,1.3411650872,1.3970142833,1.3672070888,1.4018693686,1.302180476,1.2721556266,1.2366477637,0.4452341908,0.4669474063,0.4675697435,0.4960115063,0.5119629225,0.5114498493,0.5503971517,0.5498948943,0.5353637753,0.5957657676,0.6131039772,0.6546010072,0.6401190675,,
Mauritius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4088495312,0.2751486165,0.3377554996,0.3483223714,0.3379489571,0.2250443367,0.3744903952,0.3636886627,0.3356664022,0.3490657419,0.2724901709,0.2756453344,0.3626002884,0.2915150974,0.4187581916,0.4041262485,0.3573879231,0.6353793312,0.7981694646,0.7033438343,0.6030833037,0.471367967,0.808146176,0.7834965971,0.7885125218,0.6614438374,0.6833365497,0.696163758,0.6733144008,0.6940566666,0.6123643661,0.5560952549,0.5091457028,0.5997802924,0.6234655737,0.6975865411,0.7815881558,0.9037315639,0.8224993197,1.0039806226,1.3807774636,1.4178119419,1.5691114623,1.6050759472,1.4476608083,1.6090668233,1.6955713484,1.7191620469,1.8716872995,2.0833509221,2.3146077249,2.4550069424,2.4415714186,2.5502718074,2.5638164446,2.7133651935,2.9815381474,3.046812736,3.0787628971,2.9921335843,3.1694545962,,
Mayotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0437387993,0.0479461502,0.0433553508,0.0433036073,0.039090263,0.0451827588,0.0529685979,0.0557952911,0.056342931,0.0735650768,0.0954319641,0.1025843882,0.1108739476,0.1210350976,0.1189630764,0.1323323461,0.1544017443,0.2543138312,0.2464492899,0.2772,0.5608850345,0.5766800178,0.7850144734,0.6784313725,0.958238573,1.151048639,1.7515516856,2.0552502234,2.7575005589,5.1202908277,6.0660624371,5.6588670765,4.6912431401,4.3514211886,3.6032967495,2.777039475,1.9454226787,1.450731355,1.3134814815,1.1874235808,0.9590389016,0.9109986884,0.9248136903,1.0249570796,1.1417212431,1.1543067227,1.2866460162,1.2323944853,1.1314411134,1.1390346361,1.0768153981,0.8820979627,0.8621016949,0.8859417612,0.9540690159,1.0504512623,1.1693867261,1.1811852081,1.0895387738,1.0958230038,1.220386261,1.2640383994,1.2084386249,1.155724357,1.2222141697,1.2551819709,1.4190125705,1.5035843696,1.5693938562,1.6427014646,1.6454857799,1.5574500079,1.5700213166,1.7044758118,1.6757824271,1.7504519327,1.8938299511,1.9201665757,2.0305234863,2.1990809357,2.3638299728,2.4045832503,2.5414045155,2.6498214113,2.7307334644,2.9711725395,3.0260488936,3.4009165483,3.5866443702,3.9029273181,4.0459404173,4.2459289522,3.8023033167,3.7175226157,3.7869959541,3.7886304085,3.8726527802,3.7901367837,4.3771683598,3.7290950634,3.7977254707,3.7526185781,3.7067156798,3.8366621833,3.5547765029,3.6308286174,3.7546690762,3.8491672807,3.8757422107,3.8163787126,3.8958463805,3.8117428611,3.9036153829,3.9049510236,4.0851864,4.0965852675,4.1732300942,4.2611718664,3.9827122102,3.9113185751,3.9862763239,4.102183696
"Micronesia, Fed. Sts.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7133130147,0.7496553754,1.0941497182,1.2666934322,1.6404138317,1.3614535373,1.3539503039,1.3464798732,1.0723305215,0.9351270771,0.8992479018,0.8970072576,0.8945028733,0.9243919422,,
Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7887835786,3.5724796081,2.7720318519,2.5792374916,2.6744462549,1.6630860649,1.4853279448,1.0805278844,0.855342702,0.9193430167,1.0042467788,1.1010137796,1.1896843862,1.2994853029,1.3442940585,1.2763036764,1.3133211868,1.2619628574,1.3587525674,,
Monaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3665726737,0.3695091155,0.371884846,0.3694082993,0.5807380732,0.6894935357,0.7892979142,0.855434232,1.2473858852,1.4424229561,1.3524282408,1.4162453506,1.9471588853,1.5343655429,1.9004784636,1.7650579819,1.7109176565,1.8308132361,2.052113826,2.1560899902,2.2231152485,2.3003189078,2.4139167141,2.485209918,2.6024917592,2.7427061082,2.8897195019,3.176225581,3.5977415135,3.8184488991,4.0627117636,3.8249988198,3.7959151058,3.8298214775,3.4402368854,4.6870840909,4.8823001896,5.1910778258,5.5297657743,4.9176691409,4.5805050095,5.4823729112,4.9190425164,4.1005572883,3.4786041302,3.4359135134,3.4579458142,3.2874065598,3.2563055536,3.1618960548,3.1126163879,3.2381535268,3.3701350454,3.2326335978,3.4005949053,3.3941301099,3.6749772233,3.8447826495,3.7594868154,4.0754878594,4.1762200618,,
Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0768027973,2.6461880409,2.5496424758,2.6778069631,3.1283908777,3.371343904,3.5653467064,2.4735206158,2.7609028326,2.9774570773,3.191799135,3.4188724031,3.739135948,3.5397487044,3.8007210207,3.5851426254,4.370733568,2.8905967044,4.0876867937,,
Montserrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3109189067,0.3106818053,0.6196833981,0.3097108427,0.621153086,0.6239010833,0.6271558482,0.6297950303,1.2619744163,1.2615402259,1.2593737478,1.2557077626,1.2511018226,0.9345794393,0.930547331,2.1614035088,2.1537859081,2.151258626,1.2318718853,1.5488158599,1.5633438504,1.8978605935,1.922068845,2.2699802482,2.6272577997,2.6635188716,3.0355993009,3.064351379,3.0800821355,3.0709101061,3.3819098567,3.3691690404,3.4245509168,4.3095004897,4.3234358809,5.8580148294,7.5136612022,8.3669767714,11.1539241533,12.7314814815,14.1630901288,14.0400376192,13.0903169235,12.4426981009,13.3680555556,13.1736526946,13.1041524847,13.0619168787,12.9760701045,,
Morocco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0045725079,0.0050667195,0.0060995386,0.013654137,0.0220560633,0.0254334525,0.0271385935,0.0328990933,0.029366479,0.0503692118,0.0623831711,0.0420923236,0.0514668173,0.0497541543,0.0416088713,0.0441707815,0.0515799762,0.0631741293,0.0813700775,0.0972901555,0.1084916037,0.123492154,0.2862727577,0.3195634187,0.3799367686,0.4339626987,0.3636700109,0.3513876374,0.3385418693,0.2858462456,0.2973523909,0.2982763166,0.313177388,0.3161002084,0.2509152705,0.3140132704,0.3412195799,0.3197978433,0.3989529874,0.3841322253,0.388090073,0.3908123,0.4763554789,0.522234516,0.4999153591,0.5844596191,0.6591631341,0.642011165,0.6513554235,0.6994831546,0.7027916178,0.8366362219,0.8147765037,0.7892523752,0.826701402,0.8397197526,0.8190805079,0.801397439,0.8273805509,0.8621807636,0.8886775928,0.9426620818,0.9499172858,0.9895282968,1.0139096867,1.0807126705,1.1174073907,1.1278343471,1.1415867701,1.1498095402,1.1407622814,1.1654426536,1.1774293101,1.2946343013,1.2986608364,1.261581055,1.4396243992,1.5058772392,1.544553132,1.6207908203,1.5940831353,1.5659052327,1.5837693391,,
Mozambique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008331006,0.0041296802,0.0020470825,0.0020294776,0.0020120242,0.0113034183,0.0092286436,0.0117633576,0.0084226949,0.0089925878,0.0101888592,0.0069445999,0.0112661612,0.0111692722,0.0098428604,0.0048791063,0.0084650054,0.0089916502,0.0077257453,0.0088376597,0.0093457666,0.0069490453,0.0091857112,0.140015737,0.1424952364,0.1618938618,0.1604310647,0.1669021631,0.19721515,0.2191060679,0.2451347466,0.247118573,0.2395448559,0.2464487021,0.3375004252,0.2496685986,0.2044215608,0.2580941483,0.2366892582,0.245654079,0.211785276,0.3073407743,0.3505935014,0.3157246496,0.374042628,0.333926069,0.3525422709,0.3041997302,0.2717131683,0.2346101344,0.2419414619,0.2493201372,0.223218897,0.2641581713,0.2001075474,0.1995879267,0.15210799,0.1163954229,0.0860644227,0.0734187566,0.0735242715,0.0758835883,0.0778386567,0.0738904838,0.0740344288,0.0699111835,0.0725701618,0.0694814845,0.0697275142,0.0634460563,0.0667560767,0.0655082897,0.0669824389,0.074136522,0.0845484113,0.0826908818,0.0972397846,0.0948980588,0.0877386708,0.0929972507,0.1096066634,0.1047483011,0.1126052869,0.1232110194,,
Myanmar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2223472857,0.2123828089,0.2126995063,0.200245449,0.2004707465,0.1989607518,0.200571441,0.1954735166,0.1981792717,0.2021559393,0.1914524621,0.1975806452,0.1913543048,0.1893921382,0.060890983,0.0243033289,0.0181877845,0.0175000109,0.0004311576,0.001505764,0.0090149008,0.0059968402,0.0468016684,0.0524911598,0.0637010609,0.072010421,0.0791418663,0.075424421,0.0860725015,0.1068500439,0.1201278354,0.1354702407,0.1296439629,0.1210971605,0.1318025276,0.1180248282,0.1253059151,0.1169300679,0.1177408556,0.1483375213,0.1173719312,0.1258630662,0.1764374797,0.190393982,0.1782890737,0.1459602659,0.1620465884,0.1553105334,0.1621490084,0.1675399556,0.1634348912,0.158373386,0.1681327647,0.1682175283,0.1638092835,0.1657927927,0.1851831967,0.1857298523,0.1846773446,0.1330062949,0.108242764,0.1154202487,0.1088749169,0.1048778618,0.1209067663,0.1303454388,0.1502751805,0.1651745773,0.169794631,0.1729631919,0.1837816254,0.201558077,0.2243666597,0.1924591534,0.20186676,0.2147515442,0.2698849519,0.2506917537,0.2705630608,0.269319213,0.1910534,0.2182990208,0.1875264492,,
